year||author||book||fname||sentence_int||sentence_num||sentence||place||frequency
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||360-379||372||Gregor Malzius, I welcome you to the service of the new state.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||360-379||373||You have cast your errors aside and are part of our destiny.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||360-379||374||Yes, said Professor Malzius, I will be able to do my work now.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||360-379||375||The Dictator frowned a little.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||360-379||376||You will not only be able to continue your invaluable researches, he said, but you will also be able--and it will be part of your duty--to further our national ideals.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||360-379||377||Our reborn nation must rule the world for the worlds good.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||360-379||378||There is a fire within us that is not in other stocks.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||360-379||379||Our civilization must be extended everywhere.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||380||The future wills it.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||381||It will furnish the subject of your first discourse as president of the Academy.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||382||But, said Professor Malzius, in a low voice, I am not a soldier.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||383||I am a biochemist.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||384||I have no experience in these matters you speak of.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||385||The Dictator nodded.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||386||You are a distinguished man of science, he said.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||387||You will prove that our women must bear soldiers, our men abandon this nonsense of republics and democracies for trust in those born to rule them.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||388||You will prove by scientific law that certain races--our race in particular--are destined to rule the world.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||389||You will prove they are destined to rule by the virtues of war, and that war is part of our heritage.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||390||But, said Professor Malzius, it is not like that.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||391||I mean, he said, one looks and watches in the laboratory.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||392||One waits for a long time.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||393||It is a long process, very long.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||394||And then, if the theory is not proved, one discards the theory.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||395||That is the way it is done.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||396||I probably do not explain it well.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||397||But I am a biochemist; I do not know how to look for the virtues of one race against another, and I can prove nothing about war, except that it kills.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||398||If I said anything else, the whole world would laugh at me.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||380-399||399||Not one in this nation would laugh at you, said the Dictator.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||400||But if they do not laugh at me when I am wrong, there is no science, said Professor Malzius, knotting his brows.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||401||He paused.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||402||Do not misunderstand me, he said earnestly.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||403||I have ten years of good work left; I want to get back to my laboratory.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||404||But, you see, there are the young men--if I am to teach the young men.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||405||He paused again, seeing their faces before him.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||406||There were many.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||407||There was Williams, the Englishman, who had died in the war, and little Gregopolous with the fox-terrier eyes.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||408||There were all who had passed through his classrooms, from the stupidest to the best.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||409||They had shot little Gregopolous for treason, but that did not alter the case.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||410||From all over the world they had come--he remembered the Indian student and the Chinese.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||411||They wore cheap overcoats, they were hungry for knowledge, they ate the bad, starchy food of the poor restaurants, they had miserable little love affairs and played childish games of politics, instead of doing their work.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||412||Nevertheless, a few were promising--all must be given the truth.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||413||It did not matter if they died, but they must be given the truth.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||414||Otherwise there could be no continuity and no science.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||415||He looked at the Dictator before him--yes, it was a hysteric face.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||416||He would know how to deal with it in his classroom--but such faces should not rule countries or young men.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||417||One was willing to go through a great many meaningless ceremonies in order to do ones work--wear a uniform or salute or be president of the Academy.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||418||That did not matter; it was part of the due to Caesar.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||400-419||419||But not to tell lies to young men on ones own subject.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||420||After all, they had called him The Bear and said he carried improper post cards in his brief case.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||421||They had given him their terrible confidence--not for love or kindness, but because they had found him honest.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||422||It was too late to change.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||423||The Dictator looked sharply at the General.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||424||I thought this had been explained to Professor Malzius, he said.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||425||Why, yes, said Professor Malzius.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||426||I will sign any papers.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||427||I assure you I am not interested in politics--a man like myself, imagine!||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||428||One state is as good as another.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||429||And I miss my tobacco--I have not smoked in five months.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||430||But, you see, one cannot be a scientist and tell lies.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||431||He looked at the two men.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||432||What happens if I do not?||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||433||he said, in a low voice.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||434||But, looking at the Dictator, he had his answer.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||435||It was a fanatic face.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||436||Why, we shall resume our conversations, Professor Malzius, said the General, with a simper.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||437||Then I shall be beaten again, said Professor Malzius.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||438||He stated what he knew to be a fact.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||420-439||439||The process of rehabilitation is obviously not quite complete, said the General, but perhaps, in time----||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||440||It will not be necessary, said Professor Malzius.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||441||I cannot be beaten again.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||442||He stared wearily around the room.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||443||His shoulders straightened--it was so he had looked in the classroom when they had called him The Bear.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||444||Call your other officers in, he said in a clear voice.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||445||There are papers for me to sign.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||446||I should like them all to witness.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||447||Why---- said the General.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||448||Why---- He looked doubtfully at the Dictator.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||449||An expression of gratification appeared on the lean, semi-Napoleonic face.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||450||A white hand, curiously limp, touched the hand of Professor Malzius.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||451||You will feel so much better, Gregor, said the hoarse, tense voice.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||452||I am so very glad you have given in.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||453||Why, of course, I give in, said Gregor Malzius.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||454||Are you not the Dictator?||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||455||And besides, if I do not, I shall be beaten again.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||456||And I cannot--you understand?||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||457||I cannot be beaten again.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||440-459||458||He paused, breathing a little.||NONE||0
